standard_num,level,standard_name,drafts_name,publish_date,status
T/ZZB 0731—2018,团体标准,混凝土用螺杆型膨胀锚栓,"宁波宁力高强度紧固件有限公司,浙江国检检测技术股份有限公司,吉利汽车研究院,中机生产力促进中心标准与检测技术研究所,本标准由宁波市标准化研究院牵头组织制定,宁波市标准化研究院,宁波安拓实业有限公司,浙江日星标准件有限公司(排名不分先后)",2018-11-09,现行
T/ZZB 0751—2018,团体标准,压水堆核电厂用核级螺栓、螺柱,"中国核电运行管理有限公司,宁波宁力高强度紧固件有限公司,中国核电工程有限公司,　绍兴山耐高压紧固件有限公司,本标准由浙江国检检测技术股份有限公司牵头组织制定,浙江迪特高强度螺栓有限公司(排名不分先后)",2018-11-15,现行
T/ZZB 0753—2018,团体标准,WJ-8型扣件系统,"晋亿实业股份有限公司,浙江同济科技职业学院(排名不分先后),本标准由浙江省标准化研究院牵头组织制定,宝钢特钢长材有限公司,浙江省标准化研究院,临沂玫德庚辰金属材料有限公司",2018-11-15,现行
T/ZZB 0988—2019,团体标准,热交换器用精密不锈钢无缝钢管,"本标准由浙江省标准化研究院牵头组织制定,浙江省标准化研究院,浙江中达特钢股份有限公司,浙江国检检测技术股份有限公司(排名不分先后)",2019-03-15,现行
T/ZZB 1086—2019,团体标准,500MPa级高速铁路螺旋道钉,"中国中铁大桥局集团公司,七丰精工科技股份有限公司,海盐县市场监督管理局,本标准由浙江方圆检测集团股份有限公司牵头组织制定,浙江国检检测技术股份有限公司,浙江方圆金属材料检测有限公司(排名不分先后),嘉兴市方圆公正检验行,上海大学材料科学与工程学院,南京钢铁有限公司",2019-04-18,现行
T/ZZB 1178—2019,团体标准,不锈钢鞍形、波形和锥形弹性垫圈,"嘉善永鑫紧固件有限公司,海盐中达金属电子材料有限公司(排名不分先后),浙江省紧固件行业协会,浙江国检检测技术股份有限公司,本标准由浙江省标准化研究院牵头组织制定,浙江省标准化研究院",2019-09-23,现行
T/ZZB 1366—2019,团体标准,包装容器  钢质手提油罐,"浙江方圆检测集团股份有限公司,杭州鼎升机械有限公司,宝山钢铁股份有限公司(排名不分先后),浙江朗庆智能科技有限公司",2019-11-20,现行
T/ZZB 1430—2019,团体标准,W6Mo5Cr4V2Co5 高速工具钢,"上海大学,浙江正达模具有限公司,本标准由浙江省标准化研究院牵头组织制定,浙江龙奇冶金科技有限公司(排名不分先后),浙江省标准化研究院,钢铁研究总院",2019-12-18,现行
T/ZZB 1483—2019,团体标准,卡车轮毂轴承热锻套圈,"衢州学院,衢州市标准化研究院,浙江双明轴承股份有限公司,南京钢铁股份有限公司,常山皮尔轴承有限公司(排名不分先后),浙江金沃精工股份有限公司",2019-12-20,现行
T/ZZB 1694—2020,团体标准,立式管道泵,"利欧集团浙江泵业有限公司,浙江省方大标准信息有限公司,浙江澳滨泵业有限公司,浙江神农泵业股份有限公司,温岭市泵业协会,本文件由浙江省标准化研究院牵头组织制定,温岭市方圆检测有限公司,普轩特泵业股份有限公司,浙江中杭水泵股份有限公司",2020-09-16,现行
T/ZZB 1728—2020,团体标准,汽车用环槽铆钉连接副,"舟山市正源标准件有限公司,本文件由舟山市7412工厂牵头组织制定舟山市7412工厂,国家标准件产品质量监督检验中心",2020-10-23,现行
T/ZZB 1842—2020,团体标准,轨道交通用偏心式自锁防松螺母,"本文件由浙江省义乌市标准化研究院牵头组织制定,义乌市产品(商品)质量检验研究院,浙江赛日机电科技有限公司,浙江国检检测技术股份有限公司,浙江中标汽车紧固件有限公司,国家日用小商品质量监督检验中心,义乌工商职业技术学院,杭州方信企业管理有限公司",2020-11-16,现行
T/ZZB 1900—2020,团体标准,汽车座椅折叠头枕,"本文件由浙江蓝箭万帮标准技术有限公司牵头组织制定,浙江国检检测技术股份有限公司,本文件起草单位：舟山市银岱汽车零部件有限公司",2020-11-20,现行
T/ZZB 1932—2020,团体标准,室内单杠,"本文件由浙江蓝箭万帮标准技术有限公司牵头组织制定,永康市堂胜工贸有限公司,浙江国检检测技术股份有限公司,杭州汉德质量认证服务有限公司,武义华阳工贸有限公司,杭州方信企业管理有限公司",2020-11-23,现行
T/ZZB 2017-2017,团体标准,高速列车制动系统用精密不锈钢无缝管,"浙江久立特材科技股份有限公司,浙江省标准化研究院,青岛四方庞巴迪铁路运输设备有限公司(排名不分先后),本标准由浙江省标准化研究院牵头组织制订",2017-09-15,现行
T/ZZB 2026—2020,团体标准,学生圆规,"浙江一正文化用品有限公司,浙江中鼎检测技术有限公司,浙江国检检测技术股份有限公司,本文件由义乌市标准化研究院牵头组织制定,义乌市小鱼儿文化用品有限公司,杭州汉德质量认证服务有限公司,本文件参与起草单位：义乌市鼎邦文具用品有限公司,杭州方信企业管理有限公司",2020-12-30,现行
T/ZZB 2229—2021,团体标准,商用车轮毂专用螺栓、螺母,"浙江省质量合格评定协会,浙江新东方汽车零部件有限公司,浙江国检检测技术股份有限公司,海盐县质量安全指导中心,浙江鼎盛汽车紧固件有限公司,海盐猛凌汽车配件有限公司,本文件由浙江省质量合格评定协会牵头组织制定,上海宝钢股份有限公司",2021-08-20,现行
T/ZZB 2249—2021,团体标准,不断轨无基坑大质量轨道衡,"本文件由浙江蓝箭万帮标准技术有限公司牵头组织制定,浙江机电职业技术学院,中铁科学技术开发有限公司,北京华横科技有限公司,鞍钢股份质检计量中心,杭州钱江称重技术有限公司,浙江天璇智控科技有限公司,杭州振华工业称重科技有限公司,浙江省计量科学研究院,湖南华菱湘潭钢铁有限公司,华能北京热电有限责任公司",2021-08-23,现行
T/ZZB 2254—2021,团体标准,家具用防霉牛皮革,"本文件由衢州市质量技术监督检测中心牵头组织制定,通标标准技术服务有限公司,海宁森德皮革有限公司,浙江通天星集团股份有限公司,浙江方圆皮革轻纺检测认证有限公司,左右家私有限公司",2021-08-24,现行
T/ZZB 2543—2021,团体标准,便携式蒸汽炸锅,"宁波楚月电器有限公司,通标标准技术服务有限公司,本文件参与起草单位(排名不分先后)：宁波市标准化研究院,宁波科宝电子有限公司,本文件由宁波市标准化研究院牵头组织制订,宁波悠伴智能科技有限公司,宁波嘉乐智能科技股份有限公司",2021-09-14,现行
T/ZZB 2602—2021,团体标准,轨道式光伏组件智能清洁机器人,"中广核新能源投资(深圳)有限公司浙江分公司,浙江龙能电力科技股份有限公司,杭州舜海光伏科技有限公司,上海核工程研究设计院有限公司,上海和运工程咨询有限公司,国家电网浙江综合能源服务有限公司,上海宏祚新能源有限公司,浙江省可再生能源协会,杭州市可再生能源协会,本文件参与起草单位：国家电力投资集团有限公司浙江分公司,南方电网综合能源股份有限公司,浙江晴天太阳能科技股份有限公司,本文件由浙江省标准化研究院牵头组织制定,优得新能源科技(宁波)有限公司",2021-11-08,现行
TB/T 3123.11-2009,行业标准,铁路行车事故救援设备 第11部分：高性能合成纤维起重吊索,"巨力索具股份有限公司,太原铁路局科学技术研究所",2009-11-11,废止
XB/T 612.1-2019,行业标准,钕铁硼废料化学分析方法 第1部分：稀土氧化物总量的测定,"江苏金石稀土有限公司,福建省长汀金龙稀土有限公司,江西南方稀土高技术股份有限公司,中国有色桂林矿产地质研究院有限公司,虔东稀土集团股份有限公司(艾科锐检测技术有限公司),赣州有色冶金研究所,湖南金属材料研究院,安徽大地熊新材料股份有限公司,包头稀土研究院,赣州晨光稀土新材料有限公司,国标(北京)检验认证有限公司,天津包钢稀土研究院有限责任公司,国家钨与稀土产品质量监督检验中心,钢研纳克检测技术股份有限公司",2019-08-02,现行
YB/T 091-2019,行业标准,锻(轧)钢球,"国家钢铁及制品质量监督检验中心,江阴兴澄特种钢铁有限公司,山东中天重工有限公司,钢诺新材料股份有限公司,冶金工业信息标准研究院,江苏鹏飞集团股份有限公司,山东华民钢球股份有限公司,山东伊莱特重工股份有限公司,安徽省凤形耐磨材料股份有限公司,江西铜业集团(余干)锻铸有限公司",2019-05-02,现行
YB/T 092-2019,行业标准,合金铸铁磨球,"国家钢铁及制品质量监督检验中心,山东中天重工有限公司,冶金工业信息标准研究院,山东伊莱特重工股份有限公司,山东华民钢球股份有限公司,安徽省凤形耐磨材料股份有限公司",2019-05-02,现行
YB/T 093-2019,行业标准,低铬合金铸铁磨段,"国家钢铁及制品质量监督检验中心,山东中天重工有限公司,冶金工业信息标准研究院,山东华民钢球股份有限公司,山东伊莱特重工股份有限公司,安徽省凤形耐磨材料股份有限公司",2019-05-02,现行
YB/T 143-2013,行业标准,涡流探伤信号幅度误差测量方法,"钢研纳克检测技术有限公司,钢铁研究总院",2013-04-25,现行
YB/T 144-2013,行业标准,超声探伤信号幅度误差测量方法,"钢研纳克检测技术有限公司,钢铁研究总院",2013-04-25,现行
YB/T 145-2013,行业标准,钢管探伤对比试样人工缺陷尺寸测量方法,"钢研纳克检测技术有限公司,钢铁研究总院",2013-04-25,现行
YB/T 190.10-2014,行业标准,连铸保护渣 氟含量的测定 离子选择电极法,"河南西峡恒基冶金材料有限公司,宝山钢铁股份有限公司",2014-10-14,现行
YB/T 190.5-2016,行业标准,连铸保护渣 氧化钾、氧化钠含量的测定 火焰原子吸收法,"宝山钢铁股份有限公司,冶金工业信息标准研究院",2016-01-15,现行
YB/T 2006-5365,企业标准,油淬火—回火弹簧钢丝用热轧盘条,湖南华菱湘潭钢铁有限公司,2020-05-26,现行有效
YB/T 2018-5137,企业标准,高压用热轧和锻制无缝钢管圆管坯,湖南华菱湘潭钢铁有限公司,2020-05-27,现行有效
YB/T 4082-2011,行业标准,钢管自动超声探伤系统综合性能测试方法,"钢铁研究总院,爱德森(厦门)电子有限公司",2011-12-20,有更新版
YB/T 4082-2020,行业标准,钢管、钢棒自动超声检测系统综合性能测试方法,"武汉中科创新技术股份有限公司,衡阳镭目科技有限责任公司,钢铁研究总院,冶金工业信息标准研究院,衡阳华菱钢管有限公司,钢研纳克检测技术股份有限公司",2020-12-09,现行
YB/T 4083-2011,行业标准,钢管自动涡流探伤系统综合性能测试方法,"钢铁研究总院,爱德森(厦门)电子有限公司",2011-12-20,有更新版
YB/T 4083-2020,行业标准,钢管、钢棒自动涡流检测系统综合性能测试方法,"钢铁研究总院,冶金工业信息标准研究院,衡阳华菱钢管有限公司,钢研纳克检测技术股份有限公司",2020-12-09,现行
